,TY1 Comdty,GTUSDMX10Y Govt,GTHKD5Y Govt,PCOMP Index,JCI Index,WIG Index,CL1 Comdty,CO1 Comdty,INDEXCF Index,QS1 Comdty
1/29/2014,125.625,4.186,1.337,6069.84,4417.349,50128.34,97.36,107.85,1462.99,923.75
1/30/2014,125.453125,4.183,1.29,6041.19,4418.757,50417.17,98.23,107.95,1463.2,924
1/31/2014,125.75,4.141,1.291,6041.19,4418.757,50831.61,97.49,106.4,1454.45,917
2/3/2014,126.421875,4.139,1.291,6015.3,4386.259,51121.82,96.43,106.04,1442.84,903
2/4/2014,126.140625,4.092,1.199,5886.01,4352.256,50836.32,97.19,105.78,1441.16,906.25
2/5/2014,125.875,4.044,1.2,5908.41,4384.31,51076.06,97.38,106.25,1456,899
2/6/2014,125.609375,3.963,1.238,5914.59,4424.709,52138.87,97.84,107.19,1466.7,906.25
2/7/2014,125.96875,3.905,1.253,6011.14,4466.665,52137.9,99.88,109.57,1478.48,919
2/10/2014,125.9375,3.875,1.19,6042.25,4450.748,52024.29,100.06,108.63,1476.28,921
2/11/2014,125.578125,3.895,1.182,6106.03,4470.19,52581.53,99.94,108.68,1483.57,921.5
2/12/2014,125.25,3.915,1.223,6112.31,4496.286,53231.44,100.37,108.79,1496.03,921.5
2/13/2014,125.75,3.878,1.239,6101.72,4491.66,53349.65,100.35,108.73,1478.62,918.5
2/14/2014,125.640625,3.908,1.214,6113.66,4508.044,53397.03,100.3,109.08,1496.18,920.25
2/17/2014,125.640625,3.908,1.231,6167.82,4555.368,53435.4,100.3,109.18,1507.49,924
2/18/2014,125.953125,3.901,1.238,6193.97,4556.191,53208.77,102.43,110.46,1504.24,933
2/19/2014,125.734375,3.901,1.204,6294.62,4592.651,53471.61,103.31,110.47,1485.6,940.5
2/20/2014,125.5,3.932,1.22,6352.76,4598.221,52967.02,102.92,110.3,1480.99,937.5
2/21/2014,125.609375,3.913,1.271,6308.36,4646.153,53400.11,102.2,109.85,1487.64,929.75
2/24/2014,125.46875,3.879,1.246,6296.32,4623.574,54063.6,102.82,110.64,1489.01,934.25
2/25/2014,125.828125,3.894,1.252,6295.55,4577.291,53687.8,101.83,109.51,1478.64,925.25
2/26/2014,126.078125,3.909,1.235,6322.6,4532.72,52983.97,102.59,109.52,1469.51,926.5
2/27/2014,126.3125,3.819,1.208,6354.79,4568.94,52906.04,102.4,108.96,1448.7,918.25
2/28/2014,126.109375,3.842,1.2,6424.99,4620.216,53811.3,102.59,109.07,1444.71,920.75
3/3/2014,126.578125,3.839,1.176,6407.52,4584.205,51005.81,104.92,111.2,1288.81,940.75
3/4/2014,125.921875,3.807,1.185,6394.6,4601.284,52303.63,103.33,109.3,1356.54,919.5
3/5/2014,125.9375,3.771,1.216,6456.14,4659.172,52216.05,101.45,107.76,1351.11,911.75
3/6/2014,125.609375,3.776,1.228,6516.82,4687.857,52487.84,101.56,108.1,1337.98,904.75
3/7/2014,125.140625,3.838,1.236,6481.83,4685.89,51954.46,102.58,109,1339.36,914.5
3/10/2014,125.25,3.807,1.292,6487.23,4677.246,51155.33,101.12,108.08,1339.36,908.25
3/11/2014,125.375,3.83,1.281,6529.58,4704.214,51226.9,100.03,108.55,1308.7,908.75
3/12/2014,125.65625,3.797,1.263,6462.47,4684.385,50517.28,97.99,108.02,1274.21,908.75
3/13/2014,126.21875,3.809,1.25,6429.79,4726.167,49878.65,98.2,107.39,1248.56,890.75
3/14/2014,126.265625,3.805,1.197,6391.24,4878.643,49520.84,98.89,108.57,1237.43,901.75
3/17/2014,125.890625,3.851,1.2,6399.99,4876.188,50811.88,98.08,106.24,1283.7,889.5
3/18/2014,126.0625,3.81,1.22,6466.55,4805.612,50651.51,99.7,106.79,1335.86,891.5
3/19/2014,125.0625,3.902,1.208,6462.49,4821.457,50360.09,100.37,105.85,1319.02,887
3/20/2014,124.9375,3.957,1.374,6417.35,4698.973,50627.71,99.43,106.45,1320.5,888.75
3/21/2014,123.453125,3.936,1.388,6339.26,4700.215,50555.93,99.46,106.92,1307.34,900.5
3/24/2014,123.421875,3.955,1.388,6400.67,4720.42,50503.6,99.6,106.81,1297.91,895.25
3/25/2014,123.46875,3.91,1.476,6336.34,4703.091,51150.79,99.19,106.99,1324.44,901
3/26/2014,123.796875,3.81,1.485,6348.5,4728.24,51684.41,100.26,107.03,1349.39,893.25
3/27/2014,123.859375,3.813,1.453,6315.69,4723.057,51642.99,101.28,107.83,1331.93,899
3/28/2014,123.5625,3.827,1.466,6359.62,4768.277,51831.67,101.67,108.07,1344.12,902.75
3/31/2014,123.5,3.842,1.523,6428.71,4768.277,52373.47,101.58,107.76,1369.29,894
4/1/2014,123.359375,3.787,1.498,6514.72,4873.934,52571.51,99.74,105.62,1375.73,893
4/2/2014,122.921875,3.813,1.498,6587.72,4870.205,52761.31,99.62,104.79,1373.33,873.5
4/3/2014,122.96875,3.797,1.531,6587.08,4891.32,52376.18,100.29,106.15,1366.04,881.5
4/4/2014,123.671875,3.721,1.513,6561.2,4857.944,52660.68,101.14,106.72,1382.41,893.5
4/7/2014,123.859375,3.714,1.433,6614.4,4921.039,52280.5,100.44,105.82,1349.79,885.5
4/8/2014,124.046875,3.722,1.428,6587.49,4921.404,52449.94,102.56,107.67,1352.33,890.75
4/9/2014,124.203125,3.722,1.411,6587.49,4921.404,52429.68,103.6,107.98,1348.85,903.5
4/10/2014,124.703125,3.68,1.333,6638.89,4765.729,52580.73,103.4,107.46,1367.71,903.5
4/11/2014,124.796875,3.691,1.336,6596.96,4816.576,52389.75,103.74,107.33,1362.4,904
4/14/2014,124.59375,3.723,1.311,6589.55,4864.884,51813.9,104.05,109.07,1344.86,910
4/15/2014,124.59375,3.722,1.332,6621.66,4870.215,51263.89,103.75,108.74,1311.01,917.75
4/16/2014,124.375,3.711,1.361,6671.18,4873.011,50913.63,103.76,109.6,1322.6,925.25
4/17/2014,123.75,3.719,1.367,6671.18,4897.052,51510.98,104.3,109.53,1329.67,927.75
4/18/2014,123.75,3.719,1.362,6671.18,4897.052,51510.98,104.3,109.53,1356.54,927.75
4/21/2014,123.734375,3.727,1.362,6767.51,4892.288,51510.98,104.37,109.95,1345.04,927.5
4/22/2014,123.625,3.727,1.428,6784.95,4898.206,52026.61,102.13,109.27,1335.62,920.75
4/23/2014,123.953125,3.724,1.425,6769.52,4893.148,51936.09,101.44,109.11,1329.11,918
4/24/2014,123.921875,3.737,1.427,6731.33,4891.079,51705.76,101.94,110.33,1300.54,926.5
4/25/2014,124.0625,3.708,1.401,6685.1,4897.643,51497.7,100.6,109.58,1280.12,919.75
4/28/2014,124.09375,3.724,1.409,6604.35,4818.758,51567.7,100.84,108.12,1299.13,914
4/29/2014,124,3.705,1.419,6636.45,4819.681,51842.78,101.28,108.98,1304.78,920.25
4/30/2014,124.421875,3.655,1.398,6707.91,4840.146,51892.77,99.74,108.07,1306.01,903.25
5/1/2014,124.65625,3.646,1.398,6707.91,4840.146,51892.77,99.42,107.76,1306.01,899.75
5/2/2014,124.65625,3.636,1.342,6742.97,4838.76,51782.38,99.76,108.59,1304.84,909.5
5/5/2014,124.578125,3.647,1.332,6766.46,4842.503,51198.42,99.48,107.72,1298.29,898
5/6/2014,124.640625,3.586,1.34,6765.93,4834.468,50873.54,99.5,107.06,1318.57,900.25
5/7/2014,124.875,3.57,1.331,6748.51,4862.069,50646.36,100.77,108.13,1363.48,902
5/8/2014,125.109375,3.534,1.319,6765.21,4860.889,50851.25,100.26,108.04,1371.42,903.25
5/9/2014,125,3.561,1.282,6847.26,4898.138,50451.79,99.99,107.89,1371.42,906.5
5/12/2014,124.734375,3.564,1.296,6811.34,4912.998,50897.34,100.59,108.41,1375.31,906.5
5/13/2014,125.0625,3.522,1.313,6852.81,4921.394,51047.96,101.7,109.24,1385.29,906
5/14/2014,125.625,3.48,1.265,6880.44,4991.636,51264.01,102.37,110.19,1389.11,915.25
5/15/2014,125.921875,3.483,1.22,6849.33,4991.636,50944.5,101.5,110.44,1381.99,914
5/16/2014,125.78125,3.499,1.181,6817.71,5031.571,50858.58,102.02,109.75,1392.3,916.25
5/19/2014,125.734375,3.481,1.198,6870.9,5014.996,51070.22,102.61,109.37,1413.85,912.25
5/20/2014,126,3.515,1.195,6882.73,4895.955,51244.43,102.44,109.69,1425.58,909.25
5/21/2014,125.8125,3.51,1.158,6762.38,4910.292,51391.94,104.07,110.55,1439.9,914.25
5/22/2014,125.625,3.523,1.185,6830.58,4969.882,52244.13,103.74,110.36,1430.54,913.5
5/23/2014,125.796875,3.501,1.177,6811.33,4973.057,52413.38,104.35,110.54,1438.98,912.75
5/26/2014,125.796875,3.501,1.163,6790.42,4963.925,52581.76,104.35,110.32,1449.36,909.25
5/27/2014,125.90625,3.491,1.17,6780.26,4963.925,52443.49,104.11,110.02,1417.32,912
5/28/2014,126.484375,3.403,1.138,6787.88,4985.578,52187.17,102.72,109.81,1425.95,903.5
5/29/2014,126.40625,3.333,1.092,6676.67,4985.578,52553.48,103.58,109.97,1447.39,905.25
5/30/2014,126.328125,3.345,1.143,6647.65,4893.908,52066.97,102.71,109.41,1432.03,892.5
6/2/2014,125.71875,3.382,1.143,6710.4,4912.091,52230.73,102.47,108.83,1464.47,890.25
6/3/2014,125.265625,3.454,1.207,6800.84,4942.157,52326.4,102.66,108.82,1472.83,884.5
6/4/2014,125.15625,3.48,1.248,6766.57,4932.564,52527.75,102.64,108.4,1475.79,883.75
6/5/2014,125.359375,3.472,1.259,6772.44,4935.564,52901.29,102.48,108.79,1470.7,883.75
6/6/2014,125.234375,3.37,1.245,6762.62,4937.176,53233.18,102.66,108.61,1484.94,884
6/9/2014,125.0625,3.369,1.302,6802.73,4885.083,53054.18,104.41,109.99,1485.39,892.25
6/10/2014,124.890625,3.426,1.309,6777.98,4946.09,53368.74,104.35,109.52,1490.81,884.75
6/11/2014,124.96875,3.504,1.358,6809.18,4971.946,53120.87,104.4,109.95,1501.18,893
6/12/2014,125.40625,3.483,1.356,6809.18,4934.407,52927.91,106.53,113.02,1501.18,893
6/13/2014,125.171875,3.475,1.348,6784.95,4926.663,52759.01,106.91,113.41,1501.18,920.75
6/16/2014,125.171875,3.503,1.347,6758.45,4885.459,52618.29,106.9,112.94,1493.93,924.5
6/17/2014,124.75,3.535,1.365,6704.93,4909.517,52943.98,106.36,113.45,1486.38,930.75
6/18/2014,125.09375,3.526,1.408,6703.13,4887.86,52937.45,105.97,114.26,1494.28,935
6/19/2014,125.234375,3.509,1.334,6699.39,4864.273,52937.45,106.43,115.06,1495.09,938.75
6/20/2014,124.265625,3.504,1.339,6730.96,4847.701,52923.26,107.26,114.81,1486.3,935.25
6/23/2014,124.265625,3.492,1.339,6761.99,4842.129,53084.62,106.17,114.12,1486.3,928.75
6/24/2014,124.5625,3.448,1.417,6793.07,4862.24,52870.49,106.03,114.46,1518.83,936
6/25/2014,124.796875,3.406,1.404,6834.68,4838.982,52096.37,106.5,114,1481.95,928.75
6/26/2014,125.078125,3.37,1.404,6892.18,4872.42,51815.43,105.84,113.21,1473.18,924.75
6/27/2014,125.09375,3.354,1.36,6842.15,4845.134,51713.44,105.74,113.3,1477.32,920.75
6/30/2014,125.171875,3.355,1.356,6844.31,4878.582,51934.94,105.37,112.36,1476.38,915
7/1/2014,124.875,3.396,1.366,6826.61,4884.825,51746.23,105.34,112.29,1482.92,914
7/2/2014,124.390625,3.418,1.383,6850.6,4908.274,51191.13,104.48,111.24,1514.33,908.75
7/3/2014,124.21875,3.432,1.416,6899.31,4888.735,50951.73,104.06,111,1514.47,899.75
7/4/2014,124.21875,3.432,1.435,6962.28,4905.825,50995.56,104.06,110.64,1489.53,897.75
7/7/2014,124.390625,3.428,1.467,6999.1,4989.031,51286.46,103.53,110.24,1513.72,896.25
7/8/2014,124.75,3.398,1.441,6948.52,5024.712,50974.9,103.4,108.94,1516.75,887.5
7/9/2014,124.984375,3.403,1.418,6903.79,5024.712,50716.2,102.29,108.28,1513.38,883
7/10/2014,125.171875,3.431,1.386,6937.21,5098.01,50474.36,102.93,108.67,1494.92,883
7/11/2014,125.21875,3.397,1.371,6901.09,5032.599,51085.89,100.83,106.66,1499.82,884.25
7/14/2014,124.96875,3.449,1.367,6830.37,5021.063,51310.6,100.91,106.98,1483.41,883.25
7/15/2014,124.90625,3.46,1.367,6834.04,5070.821,51408.74,99.96,106.02,1475.77,873.5
7/16/2014,124.890625,3.469,1.383,6834.04,5113.93,51445.92,101.2,105.85,1474.72,881.5
7/17/2014,125.359375,3.446,1.363,6867.36,5071.202,51527.37,103.19,107.89,1440.63,881.5
7/18/2014,125.28125,3.397,1.343,6853.07,5087.014,51315.91,103.13,107.24,1422.53,884
7/21/2014,125.265625,3.381,1.349,6874.88,5127.123,51228.68,104.59,107.68,1384.5,879.5
7/22/2014,125.40625,3.331,1.363,6869.94,5083.521,51667.6,104.42,107.33,1405.97,882.5
7/23/2014,125.421875,3.282,1.357,6892.92,5093.23,51540.81,103.12,108.03,1406.58,887.25
7/24/2014,125.046875,3.32,1.351,6889.89,5098.641,51613.47,102.07,107.07,1408.8,885.75
7/25/2014,125.3125,3.316,1.362,6889.55,5088.802,51608.79,102.09,108.39,1388.41,892
7/28/2014,125.125,3.345,1.344,6850.47,5088.802,51568.84,101.67,107.57,1361.94,889.25
7/29/2014,125.375,3.401,1.361,6850.47,5088.802,51275.06,100.97,107.72,1369.83,894
7/30/2014,124.65625,3.454,1.36,6867.59,5088.802,50393.97,100.27,106.51,1382.14,893.25
7/31/2014,124.609375,3.481,1.415,6864.82,5088.802,50037.12,98.17,106.02,1379.61,887
8/1/2014,125.25,3.51,1.42,6894.23,5088.802,50390.94,97.88,104.84,1374.83,883.5
8/4/2014,125.375,3.49,1.357,6998.37,5119.245,50872.32,98.29,105.41,1378.98,880
8/5/2014,125.390625,3.509,1.351,6974,5109.087,50865.95,97.38,104.61,1357.89,869.5
8/6/2014,125.5,3.482,1.368,6948.97,5058.227,50611.27,96.92,104.59,1334.66,878.75
8/7/2014,125.921875,3.451,1.354,6955.21,5066.978,49958.67,97.34,105.44,1333.53,879.5
8/8/2014,125.96875,3.456,1.296,6880.34,5053.76,49593.68,97.65,105.02,1348.21,879.75
8/11/2014,125.921875,3.441,1.353,6956.66,5113.236,50398.54,98.08,104.68,1372.45,883.75
8/12/2014,125.828125,3.439,1.334,6983.49,5132.395,50420.86,97.37,103.02,1374.19,883.75
8/13/2014,126.140625,3.377,1.326,6986.24,5168.269,50957.51,97.59,104.28,1398.85,875
8/14/2014,126.296875,3.315,1.273,7061,5155.547,51512.57,95.58,102.01,1407.53,866.75
8/15/2014,126.640625,3.306,1.255,7008.51,5148.962,51512.57,97.35,103.53,1417.82,866.75
8/18/2014,126.359375,3.29,1.227,7027.58,5156.751,52169.37,96.41,101.6,1425.18,853.5
8/19/2014,126.21875,3.275,1.226,7082.75,5165.168,52183.11,94.48,101.56,1437.6,855.75
8/20/2014,125.921875,3.298,1.221,7096.49,5190.167,52304.36,96.07,102.28,1447.5,857.5
8/21/2014,126.015625,3.257,1.255,7096.49,5206.136,52294.93,93.96,102.63,1461.75,859.25
8/22/2014,125.890625,3.249,1.246,7133.09,5198.896,52143.1,93.65,102.29,1446.6,860.25
8/25/2014,125.953125,3.222,1.276,7133.09,5184.956,52344.83,93.35,102.65,1454.67,860
8/26/2014,126.03125,3.244,1.268,7146.35,5146.552,52781.56,93.86,102.5,1443.32,864.25
8/27/2014,126.234375,3.234,1.259,7160.46,5165.247,52849.06,93.88,102.72,1447.91,864.5
8/28/2014,126.40625,3.218,1.253,7100.7,5184.479,51882.01,94.55,102.46,1423.78,865
8/29/2014,126.328125,3.219,1.245,7050.89,5136.863,51868.77,95.96,103.19,1400.71,864.75
9/1/2014,126.328125,3.219,1.25,7083.49,5177.618,52416.31,95.96,102.79,1392.4,863.5
9/2/2014,125.796875,3.274,1.263,7106.56,5201.586,52643.48,92.88,100.34,1400.35,854.5
9/3/2014,125.78125,3.268,1.279,7206.02,5224.135,53797.21,95.54,102.77,1449.29,862.5
9/4/2014,125.484375,3.305,1.264,7204.11,5205.322,54358.49,94.45,101.83,1457.34,863.75
9/5/2014,125.53125,3.309,1.302,7263.58,5217.335,54412.52,93.29,100.82,1474.71,851.75
9/8/2014,125.421875,3.304,1.274,7314.94,5246.483,54624.88,92.66,100.2,1464.76,847.25
9/9/2014,125.109375,3.362,1.272,7253.67,5197.119,54519.25,92.75,99.16,1468.17,847
9/10/2014,124.921875,3.415,1.363,7212.78,5142.991,54558.48,91.67,98.04,1468.55,831
9/11/2014,124.953125,3.451,1.363,7202.06,5133.033,54065.27,92.83,98.08,1449.63,831
9/12/2014,124.484375,3.524,1.413,7201.88,5143.711,54021.81,92.27,97.11,1458.52,832.25
9/15/2014,124.65625,3.583,1.44,7161.27,5144.898,54343.35,92.92,96.65,1454.19,831.5
9/16/2014,124.703125,3.574,1.401,7180.34,5130.503,54652.09,94.88,99.05,1477.31,834.75
9/17/2014,124.59375,3.568,1.411,7231.84,5188.184,55153.79,94.42,98.97,1449.37,834.75
9/18/2014,124.28125,3.577,1.468,7287.29,5208.142,54906.1,93.07,97.7,1448.63,824
9/19/2014,124.453125,3.546,1.483,7287.29,5227.582,55636.77,92.41,98.39,1431.58,823.25
9/22/2014,124.28125,3.551,1.438,7279.86,5219.803,55271.16,91.52,96.97,1412.83,815
9/23/2014,124.53125,3.52,1.39,7271.62,5188.114,54615.81,91.56,96.85,1429.45,811.5
9/24/2014,124.28125,3.505,1.388,7355.29,5174.007,54416.67,92.8,96.95,1441.83,806.75
9/25/2014,124.75,3.501,1.415,7294.21,5201.379,54411.77,92.53,97,1436.05,813.75
9/26/2014,124.4375,3.518,1.382,7261.3,5132.563,54574.21,93.54,97,1434.2,812.75
9/29/2014,124.765625,3.569,1.382,7265.36,5142.011,54639.03,94.57,97.2,1408.28,815
9/30/2014,124.640625,3.555,1.473,7283.07,5137.579,54878.58,91.16,94.67,1411.07,805.5
10/1/2014,125.515625,3.461,1.483,7268.06,5140.913,54107.27,90.73,94.16,1399.99,808.25
10/2/2014,125.3125,3.469,1.483,7196.26,5000.809,53498.77,91.01,93.42,1376.35,785.75
10/3/2014,125.140625,3.478,1.426,7247.03,4949.346,53754.63,89.74,92.31,1384.66,778.25
10/6/2014,125.40625,3.47,1.453,7247.03,5000.138,53992.31,90.34,92.79,1418.15,778.75
10/7/2014,126,3.447,1.421,7239.38,5032.841,53770.98,88.85,92.11,1403.48,777
10/8/2014,126.375,3.439,1.347,7185.68,4958.519,53173.18,87.31,91.38,1379.76,769.25
10/9/2014,126.4375,3.362,1.238,7201.89,4993.879,53416.03,85.77,90.05,1384.33,766.25
10/10/2014,126.546875,3.359,1.273,7167.35,4962.96,52734.24,85.82,90.21,1364.24,766.25
10/13/2014,127.15625,3.359,1.213,6968.09,4913.053,52715.05,85.74,88.89,1383.93,760.5
10/14/2014,127.4375,3.309,1.197,6946.06,4922.582,52823.62,81.84,85.04,1394.16,746.25
10/15/2014,128.5625,3.242,1.18,6991.19,4962.94,52438.27,81.78,83.78,1377.09,732.75
10/16/2014,128.046875,3.243,1.06,7028.58,4951.614,52297.79,82.7,84.47,1360.33,726.25
10/17/2014,127.640625,3.192,1.11,7003.22,5028.946,52662.9,82.75,86.16,1384.72,735
10/20/2014,127.8125,3.208,1.154,7057.53,5040.532,52452.36,82.71,85.4,1376.36,731.5
10/21/2014,127.65625,3.24,1.116,7068.03,5029.344,53213.51,82.81,86.22,1383.35,735.75
10/22/2014,127.421875,3.275,1.127,7154.22,5074.323,53301.52,80.52,84.71,1374.19,741.75
10/23/2014,127.015625,3.345,1.145,7116.13,5103.518,53335.43,82.09,86.83,1372.92,741.5
10/24/2014,127.03125,3.369,1.17,7103.55,5073.068,53320.13,81.01,86.13,1380.39,735.5
10/27/2014,127.140625,3.36,1.216,7103.54,5024.292,53501.71,81,85.83,1394.27,737.75
10/28/2014,126.953125,3.351,1.188,7066.74,5001.304,53792.65,81.42,86.03,1415.51,739.75
10/29/2014,126.453125,3.391,1.189,7093.31,5074.056,53617.36,82.2,87.12,1439.58,757
10/30/2014,126.625,3.403,1.258,7170.99,5058.849,53492,81.12,86.24,1452.89,746.5
10/31/2014,126.359375,3.387,1.242,7215.73,5089.547,53949.58,80.54,85.86,1488.47,741.75
11/3/2014,126.265625,3.416,1.24,7312.85,5085.509,53933.9,78.78,84.78,1491.19,746.5
11/4/2014,126.28125,3.419,1.243,7222.01,5070.94,53905.66,77.19,82.82,1491.19,726.25
11/5/2014,126.28125,3.432,1.247,7208.81,5066.832,53591.07,78.68,82.95,1495.26,729.5
11/6/2014,126.0625,3.441,1.244,7236.63,5034.231,53512.14,77.91,82.86,1497.46,724.75
11/7/2014,126.65625,3.412,1.268,7205.72,4987.424,53254.04,78.65,83.39,1497.11,740.75
11/10/2014,126.265625,3.4,1.206,7192.12,4965.387,53106.5,77.4,82.34,1515.36,742.5
11/11/2014,126.109375,3.4,1.267,7204.55,5032.284,53106.5,77.94,81.67,1514.78,725
11/12/2014,126.328125,3.378,1.269,7232.87,5048.841,53015.55,77.18,80.38,1513.83,725
11/13/2014,126.484375,3.377,1.273,7198.63,5048.668,52816.35,74.21,77.92,1492.27,705
11/14/2014,126.6875,3.392,1.248,7217.34,5049.488,53176.98,75.82,79.41,1500.76,698
11/17/2014,126.46875,3.427,1.199,7229.72,5053.943,53099.11,75.64,79.31,1507.1,697.75
11/18/2014,126.640625,3.44,1.219,7275.66,5102.469,53368.22,74.61,78.47,1519.61,698
11/19/2014,126.390625,3.449,1.216,7269.49,5127.933,53299.4,74.58,78.1,1517.97,697.5
11/20/2014,126.5625,3.439,1.244,7268.95,5093.566,52848.54,75.58,79.33,1530.4,695.75
11/21/2014,126.6875,3.392,1.225,7276.18,5112.045,53215.87,76.51,80.36,1538.93,704.25
11/24/2014,126.78125,3.345,1.211,7325.13,5141.764,53084.63,75.78,79.68,1529.54,706.75
11/25/2014,127.125,3.306,1.201,7286.85,5118.945,53055.98,74.09,78.33,1529.57,694.25
11/26/2014,127.359375,3.29,1.171,7356.59,5133.036,53238,73.69,77.75,1537.43,694.75
11/27/2014,127.359375,3.29,1.161,7265.34,5145.315,53415.63,73.69,72.58,1531.69,643.25
11/28/2014,127.65625,3.322,1.138,7294.38,5149.888,53247.07,66.15,70.15,1533.68,656.75
12/1/2014,127.515625,3.308,1.094,7331.73,5164.288,53155.31,69,72.54,1578.38,646.75
12/2/2014,126.953125,3.308,1.135,7344.23,5175.793,53773.45,66.88,70.54,1583.12,641
12/3/2014,126.890625,3.306,1.195,7360.75,5166.044,53801.73,67.38,69.92,1606.84,634
12/4/2014,127.109375,3.312,1.199,7299.85,5177.16,53346.86,66.81,69.64,1582.08,622
12/5/2014,126.515625,3.378,1.174,7230.56,5187.994,53652.58,65.84,69.07,1529.2,618.5
12/8/2014,126.796875,3.463,1.313,7230.56,5144.014,53479.49,63.05,66.19,1481.27,601.5
12/9/2014,127.140625,3.452,1.301,7183.87,5122.312,52961.35,63.82,66.84,1475.22,604
12/10/2014,127.625,3.497,1.286,7175.08,5165.407,52477.44,60.94,64.24,1486.85,581.75
12/11/2014,127.359375,3.513,1.233,7072.1,5152.695,52550.03,59.95,63.68,1455.04,581.75
12/12/2014,127.953125,3.589,1.27,7224.21,5160.433,52265.24,57.81,61.85,1459.68,566
12/15/2014,127.703125,3.697,1.196,7275.62,5108.432,51621.14,55.91,61.06,1424.99,555.75
12/16/2014,128.109375,3.818,1.232,7160.38,5026.028,50683.91,55.93,59.86,1444.32,551
12/17/2014,127.4375,3.614,1.206,6966.21,5035.649,50932.48,56.47,61.18,1413.79,548
12/18/2014,127.015625,3.598,1.26,7029.28,5113.345,51739.04,54.11,59.27,1477.27,544.25
12/19/2014,127.140625,3.532,1.303,7125.63,5144.621,51297.12,56.52,61.38,1449.13,548.75
12/22/2014,126.703125,3.466,1.303,7139.27,5125.772,51487.54,55.26,60.11,1437.08,548
12/23/2014,126,3.42,1.303,7186.32,5139.068,51511.68,57.12,61.69,1398.2,550.5
12/24/2014,125.953125,3.437,1.443,7186.32,5166.983,51511.68,55.84,60.24,1401.5,543.75
12/25/2014,125.953125,3.437,1.443,7186.32,5166.983,51511.68,55.84,60.24,1408.54,543.75
12/26/2014,126.015625,3.437,1.443,7186.32,5166.983,51511.68,54.73,59.45,1417.8,539
12/29/2014,126.390625,3.417,1.475,7230.57,5178.373,51159.06,53.61,57.88,1432.94,535.25
12/30/2014,126.578125,3.413,1.455,7230.57,5226.947,51416.08,54.12,57.9,1396.61,525.75
12/31/2014,126.796875,3.397,1.436,7230.57,5226.947,51416.08,53.27,57.33,1396.61,512.25
1/1/2015,126.796875,3.397,1.442,7230.57,5226.947,51416.08,53.27,57.33,1396.61,512.25
1/2/2015,127.15625,3.406,1.487,7230.57,5242.769,51378,52.69,56.42,1396.61,519.25
1/5/2015,127.765625,3.419,1.394,7276.63,5219.995,50516.71,50.04,53.11,1435.66,495.5
1/6/2015,128.359375,3.357,1.303,7277.74,5169.06,50516.71,47.93,51.1,1480.73,487.5
1/7/2015,128.46875,3.323,1.237,7309.7,5207.118,51350.42,48.65,51.15,1480.73,477.5
1/8/2015,128.109375,3.338,1.257,7367.63,5211.828,52391,48.79,50.96,1547.39,479.75
1/9/2015,128.578125,3.34,1.237,7402.72,5216.665,52065.88,48.36,50.11,1515.37,469
1/12/2015,129.0625,3.379,1.148,7358.36,5187.933,51910.34,46.07,47.43,1513.22,469
1/13/2015,129.3125,3.379,1.065,7399,5214.359,52443.1,45.89,46.59,1533.09,458.25
1/14/2015,129.765625,3.376,1.036,7490.88,5159.668,51910.3,48.48,48.69,1554.46,458.5
1/15/2015,130.34375,3.383,1.043,7490.88,5188.712,50616.63,46.25,47.67,1563.21,473
1/16/2015,129.859375,3.463,0.885,7490.88,5148.379,50300.33,48.69,50.17,1591.43,472.25
1/19/2015,129.859375,3.463,0.962,7485.32,5152.093,50230.33,48.69,48.84,1576.4,473.5
1/20/2015,129.859375,3.427,0.967,7452.81,5166.09,50058.56,46.39,47.99,1570.97,474.25
1/21/2015,129.4375,3.446,0.974,7474.1,5215.266,50918.41,47.78,49.03,1618.17,470.5
1/22/2015,129.125,3.393,1.051,7416.31,5253.183,51484.81,46.31,48.52,1666.56,474.25
1/23/2015,129.671875,3.273,1.02,7548.93,5323.885,51680.12,45.59,48.79,1671.8,477
