Dates,DBA,USCI,DBC,DJP,GLD,IAU,SIVR,SLV,PALL,USO,UNG
5/22/2014,28.21,60.85,26.37,39.79,124.67,12.54,19.22,18.73,81.48,38.01,96.72
5/23/2014,28.12,60.69,26.43,39.84,124.51,12.53,19.16,18.66,81.02,38.18,97.44
5/27/2014,27.76,60.39,26.21,39.46,121.85,12.26,18.84,18.36,81.07,38.14,99.32
5/28/2014,27.75,60.21,26.22,39.5,121.2,12.19,18.74,18.28,81.392,37.68,101.88
5/29/2014,27.99,60.39,26.23,39.47,120.94,12.17,18.78,18.3,81.31,37.91,101.2
5/30/2014,27.71,60.06,26.03,39.19,120.43,12.13,18.55,18.079,81.55,37.68,100.8
6/2/2014,27.52,60.09,26,39.18,119.7,12.04,18.49,18.02,81.01,37.53,102.08
6/3/2014,27.47,59.96,25.98,39.11,120.01,12.07,18.58,18.1,81.67,37.64,101.8
6/4/2014,27.39,59.83,25.91,39.03,119.76,12.05,18.53,18.06,81.41,37.51,102.8
6/5/2014,27.34,59.82,25.94,39.03,120.66,12.14,18.75,18.26,81.86,37.55,103.56
6/6/2014,27.65,60.1,26.05,39.2216,120.61,12.14,18.756,18.28,82.4,37.61,104.52
6/9/2014,27.52,60.11,26.16,39.25,120.65,12.14,18.82,18.32,82.07,38.18,102.84
6/10/2014,27.47,60.14,26.09,39.08,121.39,12.21,18.94,18.46,83.21,38.28,100.32
6/11/2014,27.45,60.0965,26.02,38.94,121.41,12.21,18.94,18.46,83.98,38.25,99.92
6/12/2014,27.48,60.33,26.39,39.4,122.64,12.35,19.29,18.76,80.16,39.08,104.92
6/13/2014,27.73,60.4889,26.39,39.52,122.96,12.38,19.41,18.92,79.38,39.12,105
6/16/2014,27.6,60.4197,26.47,39.47,122.42,12.33,19.34,18.85,78.83,39.17,104.24
6/17/2014,27.43,60.26,26.5,39.49,122.28,12.31,19.43,18.94,79.55,38.99,104.12
6/18/2014,27.44,60.29,26.61,39.59,122.67,12.35,19.56,19.05,80.42,39.01,103.2
6/19/2014,27.75,60.72,26.87,40.03,126.94,12.78,20.43,19.92,81.51,39.13,101.64
6/20/2014,27.81,60.86,26.92,40.08,126.5,12.73,20.56,20.03,80.08,39.32,101.12
6/23/2014,27.8,60.78,26.82,39.93,126.85,12.78,20.57,20.05,80.053,39.16,98.76
6/24/2014,27.78,60.78,26.86,39.99,126.98,12.79,20.62,20.08,80.63,39.09,100.24
6/25/2014,27.95,61.03,26.9,40.11,126.99,12.79,20.7228,20.19,81.128,39.29,100.8
6/26/2014,28.05,61.209,26.79,39.99,126.73,12.75,20.785,20.24,81.29,38.97,98.04
6/27/2014,27.84,61.1,26.74,39.84,126.66,12.75,20.7,20.17,81.94,38.98,97.6
6/30/2014,27.46,60.62,26.58,39.44,128.04,12.88,20.8,20.25,82.19,38.88,98.4
7/1/2014,27.31,60.576,26.5,39.3,127.7,12.86,20.74,20.21,83.15,38.86,97.88
7/2/2014,27.47,60.7,26.45,39.32,127.7,12.85,20.85,20.3,83.27,38.4,96.04
7/3/2014,27.38,60.53,26.4,39.32,127.16,12.78,20.83,20.29,83.77,38.25,96.4
7/7/2014,27.18,59.92,26.19,38.85,127.02,12.78,20.69,20.17,84.52,38.17,93.4
7/8/2014,27.13,59.84,26.12,38.78,127.07,12.79,20.74,20.21,84.84,38.18,93.2
7/9/2014,26.86,59.44,25.94,38.51,127.84,12.87,20.82,20.27,84.98,37.69,91.96
7/10/2014,26.31,58.7,25.98,38.35,128.54,12.95,21.06,20.52,84.86,37.9,90.76
7/11/2014,26.12,58.3599,25.75,38.04,128.78,12.97,21.12,20.57,85.12,37.16,91.4
7/14/2014,26.35,58.5449,25.85,38.1,125.72,12.66,20.62,20.1,84.6,37.32,91.56
7/15/2014,26.24,58.06,25.61,37.79,124.53,12.54,20.38,19.88,84.3,36.88,90.12
7/16/2014,26.25,58.15,25.65,37.88,124.97,12.57,20.43,19.91,84.98,37.31,90.64
7/17/2014,26.27,58.09,25.71,37.96,127.0899,12.8,20.83,20.29,86.1,37.83,87.48
7/18/2014,26.36,58.0549,25.54,37.76,126.13,12.71,20.55,20.02,85.64,37.72,87.08
7/21/2014,26.4,58.09,25.66,37.79,126.34,12.72,20.62,20.1,85.41,38.1,85.24
7/22/2014,26.33,58.06,25.55,37.59,125.74,12.66,20.63,20.1,85.2,37.95,83.32
7/23/2014,26.63,58.395,25.62,37.71,125.62,12.64,20.616,20.08,84.89,38.16,83.08
7/24/2014,26.65,58.31,25.59,37.7,124.35,12.53,20.08,19.58,84.66,37.82,84.72
7/25/2014,26.72,58.4,25.69,37.8,125.791,12.67,20.38,19.87,85.68,37.77,83.32
7/28/2014,26.84,58.58,25.64,37.79,125.58,12.65,20.32,19.81,85.6,37.64,82.88
7/29/2014,26.64,58.3,25.56,37.58,125.2,12.6,20.285,19.78,85.51,37.39,84.16
7/30/2014,26.66,58.16,25.45,37.48,124.83,12.57,20.3,19.78,85.69,36.92,83.16
7/31/2014,26.81,57.97,25.32,37.22,123.39,12.42,20.1599,19.58,84.62,36.315,84.4
8/1/2014,26.61,57.48,25.12,36.98,124.38,12.52,20.01,19.52,84.14,36.19,83.68
8/4/2014,26.73,57.86,25.31,37.34,123.99,12.48,19.91,19.4,83.33,36.48,84.76
8/5/2014,26.61,57.5,25.19,37.05,123.87,12.47,19.54,19.05,82.23,36.16,85.68
8/6/2014,26.88,57.78,25.35,37.36,125.67,12.67,19.73,19.23,82.6,35.95,86.84
8/7/2014,26.49,57.48,25.4,37.2,126.18,12.71,19.66,19.17,83.28,36.16,85.6
8/8/2014,26.15,56.96,25.28,37.09,126.19,12.71,19.69,19.19,83.94,36.12,87.4
8/11/2014,26.41,57.29,25.32,37.21,125.96,12.68,19.73,19.23,85.14,36.22,87.68
8/12/2014,26.04,56.88,25.16,36.94,125.99,12.68,19.66,19.17,85.36,35.99,87.52
8/13/2014,26.03,56.77,25.14,36.74,126.2,12.71,19.56,19.04,85.79,36.02,84.24
8/14/2014,26.05,56.55,24.84,36.53,126.31,12.72,19.61,19.1,85.91,35.11,85.76
8/15/2014,26.27,56.89,24.94,36.53,125.483,12.63,19.31,18.86,86.96,35.44,83.4
8/18/2014,26.21,56.83,24.73,36.36,124.96,12.59,19.37,18.87,86.94,35.06,83.44
8/19/2014,25.9,56.61,24.78,36.32,124.68,12.55,19.19,18.7,85.8,34.71,85.24
8/20/2014,25.84,56.57,24.85,36.43,124.22,12.5,19.22,18.72,84.27,34.86,84.28
8/21/2014,25.88,56.6599,24.91,36.48,122.88,12.37,19.18,18.69,85.35,35.09,85.52
8/22/2014,25.93,56.72,24.87,36.48,123.19,12.4,19.1879,18.69,86.38,34.96,84.84
8/25/2014,25.84,56.63,24.91,36.46,122.74,12.35,19.08,18.6,86.36,34.87,86.88
8/26/2014,26.17,56.96,24.92,36.58,123.35,12.41,19.1,18.63,86.1,35.04,86.56
8/27/2014,26.19,57.02,24.96,36.68,123.3199,12.41,19.16,18.66,86.71,35.03,87.52
8/28/2014,26.4,57.23,24.98,36.8,124,12.49,19.28,18.74,87.1,35.32,88.4
8/29/2014,26.46,57.52,25.03,36.88,123.86,12.46,19.19,18.71,88.1,35.76,89.04
9/2/2014,26.66,57.51,24.67,36.47,121.65,12.26,18.88,18.41,85.86,34.79,85.24
9/3/2014,26.43,57.43,24.77,36.42,122.15,12.29,18.93,18.43,85.01,35.55,84.08
9/4/2014,26.38,57.34,24.67,36.3,121.48,12.23,18.81,18.32,86.29,35.3,83.56
9/5/2014,26.43,57.5,24.63,36.38,122.06,12.29,18.92,18.42,86.49,34.9,83.04
9/8/2014,26.17,57.44,24.51,36.22,120.73,12.15,18.7,18.26,85.96,34.7,84.56
9/9/2014,26.14,57.06,24.31,35.96,120.87,12.17,18.78,18.31,83.61,34.62,86.6
9/10/2014,25.78,56.76,24.14,35.66,120.26,12.1,18.7001,18.24,82.82,34.26,86.16
9/11/2014,25.67,56.26,24.02,35.41,119.472,12.04,18.45,17.959,80.93,34.69,83.84
9/12/2014,25.5,56.18,23.83,35.19,118.38,11.91,18.36,17.89,81.21,34.38,83.88
9/15/2014,25.42,55.87,23.86,35.24,118.64,11.94,18.4099,17.92,81.13,34.56,85.6
9/16/2014,25.47,56.21,24.08,35.52,118.83,11.96,18.43,17.95,81.89,35.25,87.04
9/17/2014,25.52,56.06,23.98,35.3,117.54,11.83,18.22,17.77,81.01,35.01,87.48
9/18/2014,25.29,55.71,23.75,34.91,117.78,11.86,18.2,17.77,80.46,34.62,85.36
9/19/2014,25.16,55.62,23.68,34.61,117.09,11.79,17.65,17.19,78.87,34.57,83.8
9/22/2014,25.16,55.24,23.48,34.36,116.85,11.76,17.55,17.08,77.9,34.19,83.88
9/23/2014,25.11,55.24,23.48,34.37,117.6,11.83,17.5252,17.07,79.2,34.44,83.28
9/24/2014,25.46,55.54,23.58,34.62,117.05,11.79,17.438,16.99,79.27,35,84.72
9/25/2014,25.14,55.15,23.53,34.49,117.39,11.83,17.27,16.83,77.85,34.83,85.96
9/26/2014,25.32,55.17,23.49,34.54,117.06,11.79,17.35,16.9,75.65,35.16,86.32
9/29/2014,25.7,55.595,23.63,34.87,117.03,11.78,17.22,16.78,76.99,35.52,88.32
9/30/2014,25.55,55.09,23.22,34.37,116.21,11.7,16.78,16.35,75.18,34.41,88.44
10/1/2014,25.63,54.96,23.14,34.33,116.77,11.77,16.93,16.48,75.6,34.15,86.24
10/2/2014,25.82,54.96,23.05,34.29,116.74,11.75,16.83,16.41,74.55,34.37,85.12
10/3/2014,25.73,54.71,22.83,34.14,114.61,11.53,16.54,16.12,73.59,33.77,86.52
10/6/2014,26.44,55.46,23.12,34.69,116.03,11.69,17.07,16.6,74.26,34.04,83.84
10/7/2014,26.41,55.47,23.03,34.69,116.36,11.72,16.93,16.48,76.21,33.44,84.52
10/8/2014,26.4,55.25,22.94,34.55,117.4701,11.83,17.14,16.68,77.6,33,82.72
10/9/2014,26.47,55.2,22.67,34.32,117.64,11.84,17.07,16.62,77.35,32.11,82.96
10/10/2014,26.44,55.11,22.59,34.22,117.59,11.85,17.09,16.64,76.21,32.18,82.76
10/13/2014,26.44,55.1166,22.59,34.46,118.52,11.93,17.19,16.73,76.27,31.99,83.88
10/14/2014,26.68,54.91,22.25,34.25,118.59,11.94,17.1345,16.68,76.95,30.85,82
10/15/2014,26.28,54.16,21.97,33.8,118.99,11.98,17.18,16.71,74.3,30.67,81.68
10/16/2014,26.4,54.22,22.19,34.07,119.22,12,17.13,16.67,72.16,31.1,81.64
10/17/2014,26.14,54.22,22.27,34,118.99,11.99,17.01,16.58,73.28,31.25,80.88
10/20/2014,25.87,53.64,22.11,33.73,119.8,12.07,17.1799,16.73,74.2223,31.14,78.88
10/21/2014,25.98,54,22.29,33.98,120.02,12.08,17.26,16.81,75.36,31.3,79.52
10/22/2014,25.8,53.64,22.04,33.7,119.34,12.03,16.9,16.46,74.7,30.55,78.4
10/23/2014,25.92,53.95,22.3,33.95,118.52,11.94,16.96,16.5,75.75,31.06,78.08
10/24/2014,25.71,53.65,22.16,33.73,118.35,11.92,16.94,16.5,75.91,30.88,77.44
10/27/2014,25.72,53.78,22.1,33.76,118.06,11.9,16.87,16.42,76.2,30.64,76.04
10/28/2014,25.74,54.11,22.28,34.08,118.1,11.9,16.94,16.49,77.17,30.82,78.36
10/29/2014,25.88,54.5799,22.54,34.42,116.41,11.73,16.83,16.38,77.21,31.23,79.36
10/30/2014,25.72,54.25,22.35,34.12,115.19,11.6,16.23,15.82,75.71,30.76,80.24
10/31/2014,25.66,54.222,22.32,34.06,112.66,11.35,15.906,15.5,77.09,30.63,81.12
11/3/2014,25.62,54.31,22.12,34.02,112.15,11.29,15.94,15.48,78.09,29.76,84.48
11/4/2014,25.49,54.02,21.8,33.69,112.22,11.3,15.784,15.36,76.34,29.3,86.96
11/5/2014,25.35,53.84,21.86,33.62,109.79,11.06,15.03,14.66,73.42,29.95,87.84
11/6/2014,25.3,54.3,21.88,33.84,109.88,11.07,15.22,14.82,72.91,29.6,92.64
11/7/2014,25.39,54.48,21.98,34.02,112.97,11.37,15.52,15.1,75.25,29.76,91.6
11/10/2014,25.38,54.05,21.77,33.62,110.46,11.13,15.311,14.92,74.06,29.34,89.8
11/11/2014,25.64,54.44,21.88,33.97,112.04,11.29,15.508,15.11,75.01,29.42,88.32
11/12/2014,25.74,54.21,21.81,33.9,111.5,11.22,15.41,15.03,75.3,29.14,87.16
11/13/2014,25.9,53.69,21.41,33.53,111.67,11.24,15.3799,14.97,74.64,28.29,83.36
11/14/2014,25.87,54.12,21.64,33.86,114.47,11.53,16.04,15.63,74.36,28.83,85.2
11/17/2014,25.78,54.27,21.55,33.95,114.05,11.48,15.93,15.5,74.5,28.679,89.8
11/18/2014,25.64,54.17,21.44,33.74,115.05,11.59,15.99,15.55,75.05,28.2,89.08
11/19/2014,25.62,54.3,21.33,33.76,113.68,11.45,15.88,15.48,74.26,28.25,92.52
11/20/2014,25.63,54.29,21.51,34.07,114.86,11.56,16.0147,15.6,74.92,28.73,94.04
11/21/2014,25.69,54.55,21.74,34.21,115.39,11.62,16.19,15.79,76.75,29.1,89.9
11/24/2014,25.58,54.22,21.55,33.89,115.11,11.59,16.2,15.78,76.71,28.74,87.4
11/25/2014,25.75,54.49,21.45,34.07,115.38,11.62,16.4399,15.98,77.24,28.03,90.28
11/26/2014,25.76,54.31,21.4,33.94,115.16,11.6,16.3,15.87,78,27.9,88.44
11/28/2014,25.54,52.9,20.42,32.62,112.11,11.29,15.2539,14.83,78.42,25.58,85.04
12/1/2014,25.85,53.33,20.84,33.17,116.58,11.75,16.21,15.78,78.27,26.315,81.84
12/2/2014,25.49,52.49,20.4,32.45,115.14,11.61,16.2,15.75,77.8,25.58,79
12/3/2014,25.28,52.25,20.28,32.32,116.33,11.715,16.16,15.73,77.47,25.58,77.44
12/4/2014,25.35,52.24,20.22,32.29,115.88,11.67,16.2,15.77,77.4,25.34,74.24
12/5/2014,25.37,52.09,20.17,32.28,114.43,11.54,16.0399,15.61,77.85,24.96,77.36
12/8/2014,25.27,51.5,19.82,31.88,115.78,11.66,16.14,15.71,77.71,23.91,73.88
12/9/2014,25.4,51.82,19.96,32.25,118.19,11.9,16.7684,16.32,78.62,24.2,74.12
12/10/2014,25.23,51.27,19.65,31.9,117.96,11.88,16.82,16.37,79.3,23.28,75.44
12/11/2014,25.17,50.83,19.47,31.82,117.69,11.86,16.77,16.33,79.55,22.68,74.56
12/12/2014,25.2,50.62,19.31,31.9,117.41,11.83,16.72,16.3,79.05,21.93,76.88
12/15/2014,25.27,50.158,19,31.47,114.39,11.52,15.9,15.47,77.31,21.06,76.08
12/16/2014,25.08,49.54,18.89,31.21,114.95,11.59,15.5,15.08,75.81,21.3,74.12
12/17/2014,25.06,49.4,19,31.2,114.27,11.51,15.52,15.1,75.61,21.34,75.2
12/18/2014,25.48,49.604,18.94,31.3,115.15,11.59,15.65,15.2499,77.01,20.74,74.96
12/19/2014,25.44,49.84,19.22,31.33,114.77,11.57,15.81,15.39,78.1,21.96,70.8
12/22/2014,25.3,49.14,18.87,30.74,112.55,11.35,15.4,14.99,78.73,20.92,65.44
12/23/2014,25.37,49.3,19.06,30.87,112.74,11.36,15.4201,15.04,78.822,21.56,64.92
12/24/2014,25.13,48.83,18.81,30.42,112.77,11.36,15.5,15.09,78.37,21.05,62.44
12/26/2014,25.21,48.7,18.79,30.54,114.83,11.57,15.78,15.35,79.36,20.78,61.92
12/29/2014,25.23,48.63,18.61,30.27,113.67,11.46,15.51,15.11,78.56,20.3,64.28
12/30/2014,25.08,48.524,18.59,30.37,115.2,11.6,16.04,15.58,78,20.293,62.88
12/31/2014,24.89,48.29,18.45,29.91,113.58,11.44,15.43,15.06,77.49,20.36,59.08
1/2/2015,24.64,48.12,18.23,29.65,114.08,11.5,15.53,15.11,77.11,19.89,59.84
1/5/2015,24.94,48.42,17.97,29.69,115.8,11.68,15.9001,15.5,77.09,18.79,59.48
1/6/2015,25.11,48.35,17.8,29.74,117.12,11.79,16.27,15.83,77.82,18.05,59.72
1/7/2015,24.99,48.26,17.69,29.55,116.43,11.73,16.32,15.85,76.8,18.369,58.32
1/8/2015,24.9,48.17,17.76,29.65,115.94,11.69,16.05,15.64,76.76,18.55,59.76
1/9/2015,24.84,47.98,17.73,29.59,117.26,11.82,16.17,15.77,77.83,18.28,59.96
1/12/2015,24.66,47.72,17.34,28.99,118.56,11.94,16.3,15.87,78.66,17.41,56.72
1/13/2015,24.42,46.87,17.27,28.78,118.16,11.91,16.7364,16.29,79.16,17.62,59.76
1/14/2015,24.36,46.84,17.46,29.14,117.97,11.88,16.58,16.13,75.28,18.27,66.72
1/15/2015,24.24,46.51,17.22,28.89,120.94,12.18,16.59,16.15,74.37,17.45,64.48
1/16/2015,24.16,46.7,17.55,29.34,122.52,12.35,17.41,16.95,73.39,18.33,62.76
1/20/2015,23.98,46.38,17.31,28.9,124.2,12.52,17.66,17.18,75.45,17.48,58.76
1/21/2015,23.84,46.57,17.42,29.1,124.23,12.52,17.87,17.37,74.41,17.77,60.08
1/22/2015,23.73,46.44,17.4,28.92,125.23,12.62,18.08,17.61,75.11,17.41,58.2
1/23/2015,23.48,45.8899,17.29,28.65,124.23,12.52,17.98,17.51,75.01,17,59.88
1/26/2015,23.52,46.14,17.23,28.56,122.99,12.39,17.59,17.13,75.5,16.87,58.2
1/27/2015,23.52,46.18,17.32,28.7,124.4,12.53,17.801,17.33,75.71,17.21,59.12
1/28/2015,23.4,46,17.07,28.4,123.42,12.44,17.668,17.23,76.89,16.56,58.188
1/29/2015,23.2,45.59,16.99,28.03,120.76,12.16,16.71,16.24,74.91,16.68,55.52
1/30/2015,23.14,46.04,17.4,28.57,123.45,12.43,16.9899,16.54,74.85,17.82,54.68
2/2/2015,22.91,46.19,17.64,28.79,122.42,12.34,16.93,16.47,76.16,18.62,54.68
2/3/2015,23.24,46.85,18.13,29.52,121.05,12.2,16.99,16.55,76.44,19.62,56.32
2/4/2015,23.14,46.36,17.73,28.93,121.58,12.25,17.09,16.63,76.86,18.28,54.28
2/5/2015,23.22,46.48,17.97,29.19,121.79,12.28,17.045,16.58,77.13,19.03,53.12
2/6/2015,23.4,46.75,18.02,29.23,118.64,11.96,16.49,16.03,76.13,19.47,52.68
2/9/2015,23.61,47.13,18.2,29.47,119.17,12,16.7751,16.32,75.565,19.77,53.2
2/10/2015,23.33,46.62,17.97,29.12,118.47,11.94,16.64,16.19,74.71,18.94,54.88
2/11/2015,23.23,46.4,17.83,28.93,117.07,11.8,16.526,16.08,74.45,18.51,57.6
2/12/2015,23.36,47.04,18.1,29.3,117.34,11.83,16.589,16.15,75.24,19.18,55.52
2/13/2015,23.57,47.48,18.3,29.74,117.98,11.89,16.99,16.54,76.79,19.62,56.88
2/17/2015,23.555,47.15,18.31,29.64,116.01,11.7,16.28,15.83,75.91,19.79,56.76
2/18/2015,23.39,46.92,18.09,29.36,116.34,11.73,16.2,15.75,75.51,19.26,57.44
2/19/2015,23.35,46.88,18.03,29.36,115.94,11.69,16.13,15.7,76.22,19.1,57.8
2/20/2015,23.15,46.84,17.96,29.22,115.28,11.61,15.97,15.54,75.5,18.65,60.12
2/23/2015,22.98,46.47,17.84,28.88,115.43,11.63,16.07,15.63,76.36,18.11,58.36
2/24/2015,23.03,46.65,17.85,28.96,115.26,11.62,15.97,15.56,77.14,18.04,58.52
2/25/2015,22.83,46.65,18.12,29.27,115.7,11.66,16.24,15.83,78.15,18.65,58
2/26/2015,22.96,46.66,17.97,29.1,116.07,11.69,16.2613,15.84,78.59,18.03,54.56
2/27/2015,23.07,46.88,18.17,29.37,116.16,11.71,16.29,15.87,79.37,18.1,54.96
3/2/2015,22.88,46.45,17.91,29.01,115.68,11.65,16.08,15.66,80.6,18.32,54.68
3/3/2015,22.71,46.11,18.02,29.03,115.47,11.64,15.98,15.5799,80.52,18.49,54.84
3/4/2015,22.75,46.258,17.86,29,115.11,11.6,15.94,15.49,80.16,19.01,56.2
3/5/2015,22.6,46.19,17.79,28.92,115,11.6,15.93,15.53,80.01,18.71,57.56
3/6/2015,22.59,46.12,17.57,28.59,111.86,11.28,15.63,15.19,79.28,18.24,57.48
3/9/2015,22.58,46.14,17.52,28.44,111.97,11.28,15.54,15.1,79.83,18.35,54.48
3/10/2015,22.45,45.66,17.29,28.12,111.42,11.22,15.4399,15.02,77.78,17.91,55.2
3/11/2015,22.41,45.61,17.38,28.2,110.75,11.16,15.25,14.84,76.56,17.77,57.32
3/12/2015,22.41,45.56,17.3,28.05,110.72,11.15,15.31,14.92,76.56,17.44,55.6
3/13/2015,22.07,44.968,16.95,27.64,110.88,11.17,15.34,14.9,76.9,16.8001,55.24
3/16/2015,22.26,44.98,16.93,27.53,110.81,11.17,15.4,14.9899,75.74,16.35,55.56
3/17/2015,22.08,44.71,16.81,27.35,110.21,11.1,15.32,14.9,73.85,15.96,57.6
3/18/2015,22.35,45.39,17.27,28.1,112.37,11.32,15.7681,15.36,75.592,16.76,58.68
3/19/2015,22.26,45.1,16.98,27.69,112.29,11.31,15.88,15.44,74.165,16.08,57.04
3/20/2015,22.55,45.75,17.21,28.08,113.57,11.44,16.441,16,75.29,16.43,56.4
3/23/2015,22.74,46.49,17.41,28.52,114.29,11.51,16.75,16.3,75.39,16.78,55.6
3/24/2015,22.61,45.82,17.27,28.33,114.57,11.55,16.73,16.28,74.16,16.79,56.4
3/25/2015,22.55,45.79,17.32,28.36,114.73,11.56,16.69,16.24,74.28,17.36,55.28
3/26/2015,22.39,46.06,17.53,28.6,115.48,11.65,16.77,16.3,74.65,18.21,53.96
3/27/2015,22.32,45.56,17.18,28.09,115.06,11.6,16.68,16.22,71.8,17.14,53.32
3/30/2015,22.34,45.35,17.27,28.07,113.75,11.46,16.44,15.98,70.73,17.23,53.08
3/31/2015,22.14,44.92,17.07,27.73,113.66,11.45,16.36,15.93,71.31,16.84,52.96
4/1/2015,22.41,45.45,17.38,28.2,115.6,11.65,16.67,16.23,72.5434,17.58,52.4
4/2/2015,22.74,45.38,17.29,28.27,115.28,11.62,16.47,16.02,72.41,17.56,54.4
4/6/2015,22.69,45.56,17.51,28.53,116.69,11.76,16.71,16.27,74.51,18.43,53.36
4/7/2015,22.63,45.61,17.6,28.73,116.11,11.7,16.58,16.15,74.65,19.06,53.48
4/8/2015,22.51,45.21,17.26,28.14,115.47,11.64,16.23,15.81,73.4,18.07,52.72
4/9/2015,22.44,45.22,17.26,27.95,114.67,11.56,15.9371,15.51,73.8255,18.03,51
4/10/2015,22.32,45.46,17.44,28.22,115.966,11.68,16.21,15.77,75.36,18.41,50.44
4/13/2015,22.13,45.25,17.36,28.02,115.14,11.61,16.0353,15.6,74.56,18.5,50.36
4/14/2015,22.27,45.56,17.44,28.23,114.44,11.53,15.94,15.51,73.82,18.82,50.8
4/15/2015,22.22,45.99,17.79,28.74,115.43,11.63,16.07,15.63,74.63,19.71,52.12
4/16/2015,22.38,46.34,17.98,29.03,115.03,11.6,16,15.57,75.4,19.94,53.84
4/17/2015,22.25,46.16,17.94,28.97,115.6,11.64,16,15.56,76.13,19.84,52.96
4/20/2015,22.07,45.75,17.86,28.69,114.72,11.56,15.692,15.29,74.91,19.89,51.12
4/21/2015,22.1,45.71,17.73,28.65,115.38,11.63,15.73,15.32,74.85,19.45,51.72
4/22/2015,22.03,45.709,17.79,28.6,113.83,11.48,15.53,15.11,73.24,19.36,52.2
4/23/2015,22.28,45.98,18.01,28.9,114.66,11.56,15.62,15.21,74.44,19.76,51.04
4/24/2015,22.35,46.33,18,28.89,113.05,11.4,15.46,15.06,74.56,19.67,50.84
4/27/2015,22.22,46.72,18,28.91,115.33,11.63,16.09,15.66,75.4,19.52,49.56
4/28/2015,22.24,46.93,18.03,29,116.33,11.73,16.35,15.87,75.21,19.6,50
4/29/2015,22.38,47.11,18.15,29.17,115.51,11.64,16.24,15.81,75.82,20.12,51.12
4/30/2015,22.29,47.27,18.29,29.5,113.47,11.44,15.84,15.43,75.27,20.51,53.84
5/1/2015,22.02,47.05,18.27,29.45,113.08,11.39,15.92,15.47,74.82,20.4,54.84
5/4/2015,21.97,47.1402,18.26,29.46,114.1,11.49,16.145,15.7,75.71,20.28,55.6
5/5/2015,22.11,47.65,18.41,29.76,114.42,11.53,16.24,15.81,76.81,20.76,55.16
5/6/2015,22.19,47.35,18.41,29.73,114.36,11.53,16.22,15.77,76.79,20.82,54.68
5/7/2015,22.11,47.04,18.12,29.28,113.42,11.44,16.02,15.6,75.59,20.2,54.2
5/8/2015,22.36,47.22,18.22,29.6,113.97,11.5,16.19,15.76,77.35,20.42,56.52
5/11/2015,22.37,46.96,18.14,29.38,113.53,11.44,16.008,15.57,75.79,20.38,55.64
5/12/2015,22.42,47.25,18.33,29.72,114.5,11.54,16.25,15.81,75.975,20.74,57.28
5/13/2015,22.39,47.37,18.35,29.79,116.55,11.74,16.81,16.35,76.1,20.61,57.92
5/14/2015,22.72,47.45,18.46,30.02,117.18,11.81,17.12,16.65,75.665,20.53,59.36
5/15/2015,22.69,47.48,18.45,30.01,117.53,11.84,17.21,16.75,76.72,20.52,59.52
5/18/2015,22.74,47.31,18.4,29.94,117.52,11.84,17.38,16.89,75.86,20.44,59.6
5/19/2015,22.54,46.75,18.01,29.26,115.89,11.68,16.84,16.38,75.11,19.63,58.48
5/20/2015,22.44,46.62,17.97,29.23,116.08,11.7,16.82,16.37,75.2,19.84,57.84
5/21/2015,22.43,46.77,18.19,29.52,115.69,11.66,16.85,16.39,75.71,20.5,58.28
5/22/2015,22.23,46.49,17.99,29.14,115.6,11.65,16.77,16.34,75.94,20.25,56.6
5/26/2015,21.98,46.09,17.64,28.59,113.91,11.48,16.47,16.02,75.7399,19.69,55.28
5/27/2015,21.87,45.92,17.4,28.31,113.89,11.48,16.41,15.96,76.02,19.48,55.12
5/28/2015,21.98,46.28,17.49,28.36,114.02,11.49,16.43,15.97,76.2151,19.56,52.68
5/29/2015,21.83,46.11,17.71,28.57,114.1,11.51,16.4392,15.99,75.2,20.31,51.48
6/1/2015,22.01,46.07,17.67,28.63,114,11.5,16.47,16,74.81,20.36,51.56
6/2/2015,22.32,46.43,17.88,28.95,114.46,11.54,16.51,16.07,74.31,20.68,52.32
6/3/2015,22.24,46.3,17.65,28.6,113.64,11.46,16.24,15.83,73.48,20.17,51.2
6/4/2015,22.37,46.15,17.49,28.33,112.84,11.38,15.9,15.48,73.18,19.66,51
6/5/2015,22.26,46.04,17.57,28.38,112.24,11.32,15.83,15.39,73.0392,19.9,50.16
6/8/2015,22.46,46.14,17.58,28.5,112.57,11.35,15.76,15.32,72.09,19.71,52.48
6/9/2015,22.48,46.466,17.86,28.89,112.82,11.37,15.7,15.29,71.8006,20.21,54.96
6/10/2015,22.35,46.57,17.93,29.13,113.78,11.47,15.76,15.32,72.14,20.64,56.08
6/11/2015,22.05,46.04,17.77,28.73,113.26,11.43,15.76,15.33,72.2077,20.49,54.72
6/12/2015,21.98,45.93,17.59,28.46,113.23,11.41,15.699,15.25,71.36,20.27,53.52
6/15/2015,21.74,45.64,17.51,28.39,113.73,11.46,15.86,15.4,71.06,20.15,56.12
6/16/2015,21.91,45.81,17.56,28.45,113.32,11.42,15.748,15.32,70.96,20.26,56.16
6/17/2015,21.98,45.84,17.61,28.5,113.85,11.47,15.89,15.45,70.02,20.21,55.44
6/18/2015,21.97,45.87,17.61,28.47,115.32,11.62,15.92,15.46,69.7,20.36,54.04
6/19/2015,21.86,45.69,17.45,28.25,115.12,11.6,15.83,15.42,68.45,20.02,54.4
6/22/2015,22.13,45.95,17.51,28.31,113.64,11.45,15.93,15.49,67.49,20.16,53.08
